dim 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dim 1
1485 311 0.000003
1485 317 0.000063
1485 321 0.000198
1485 334 0.000035
1485 356 0.000041
1485 379 0.000243
1485 383 0.001975
1485 389 0.098253
1485 391 0.102430
1485 435 0.005712
1485 452 0.000003
1485 478 0.000146
1485 500 0.022921
1485 506 0.000003
1485 510 0.000014
1485 526 0.000320
1485 543 0.000001
1485 579 0.000027
1485 585 0.000186
1485 610 0.000017
1485 625 0.000009
1485 669 0.000014
1485 674 0.004223
1485 683 0.000472
1485 709 0.000933
1485 711 0.043681
1485 716 0.000002
1485 731 0.000198
1485 749 0.000012
1485 758 0.000048
1485 759 0.000003
1485 760 0.000027
1485 766 0.001804
1485 875 0.051178
1485 877 0.000043
1485 879 0.000003
1485 902 0.000513
1485 918 0.000007
1485 925 0.000002
1485 956 0.000001
1485 978 0.000518
1485 982 0.000329
1485 989 0.004369
1485 994 0.000003
1485 997 0.000032
1485 1011 0.000202
1485 1016 0.000345
1485 1021 0.000013
1485 1022 0.000073
1485 1067 0.000002
1485 1068 0.023244
1485 1072 0.000096
1485 1162 0.058378
1485 1171 0.002820
1485 1176 0.000181
1485 1182 0.000001
1485 1185 0.000283
1485 1189 0.000001
1485 1200 0.065212
1485 1201 0.000017
1485 1231 0.000011
1485 1240 0.031565
1485 1252 0.000271
1485 1255 0.116182
1485 1264 0.000171
1485 1308 0.000013
1485 1313 0.000032
1485 1320 0.000236
1485 1339 0.000000
1485 1353 0.000225
1485 1372 0.002088
1485 1391 0.000045
1485 1405 0.000546
1485 1406 0.000009
1485 1408 0.000000
1485 1426 0.000006
1485 1433 0.065590
1485 1437 0.087651
1485 1456 0.058747
1485 1460 0.000017
1485 1462 0.000012
1485 1470 0.038468
1485 1480 0.054106
1485 1517 0.000670
1485 1576 0.000001
1485 1613 0.000160
1485 1628 0.000048
1485 1630 0.000330
1485 1773 0.000021
1485 1820 0.000110
1485 1822 0.000004
1485 1837 0.002517
1488 29 0.000029
1488 114 0.001444
1488 164 0.000242
1488 215 0.206548
1488 389 0.000094
1488 403 0.000018
1488 500 0.357064
1488 709 0.000006
1488 766 0.434214
1488 899 0.000047
1488 1200 0.000218
1488 1426 0.000018
1488 1573 0.000059
1489 70 0.005599
1489 88 0.936547
1489 402 0.000311
1489 440 0.004666
1489 1429 0.007154
1489 1514 0.045723
1493 1837 1.000000
1494 11 0.000877
1494 679 0.953541
1494 726 0.000351
1494 800 0.021213
1494 1247 0.024018
1495 1255 1.000000
1496 1507 1.000000
1497 41 0.001749
1497 313 0.001974
1497 709 0.008346
1497 719 0.004796
1497 1101 0.039445
1497 1200 0.896608
1497 1246 0.037108
1497 1517 0.001714
1497 1664 0.008260
1499 350 0.000898
1499 628 0.138567
1499 660 0.002076
1499 672 0.002222
1499 715 0.295433
1499 810 0.000349
1499 813 0.030642
1499 1117 0.057113
1499 1139 0.349264
1499 1317 0.046223
1499 1378 0.028622
1499 1584 0.048592
1500 391 0.953366
1500 485 0.005968
1500 590 0.000995
1500 719 0.032709
1500 1372 0.002690
1500 1405 0.001673
1500 1628 0.000972
1500 1664 0.001628
1501 240 1.000000
1503 921 0.194444
1503 1585 0.805556
1504 30 0.000004
1504 114 0.506394
1504 126 0.000042
1504 127 0.000004
1504 145 0.000407
1504 206 0.000148
1504 215 0.009495
1504 239 0.000611
1504 246 0.036065
1504 258 0.000171
1504 311 0.000086
1504 317 0.125500
1504 321 0.000288
1504 356 0.013397
1504 381 0.000893
1504 383 0.038380
1504 391 0.000086
1504 435 0.018998
1504 500 0.000289
1504 534 0.000079
1504 609 0.000781
1504 618 0.000006
1504 685 0.000013
1504 709 0.000270
1504 711 0.000076
1504 727 0.000103
1504 731 0.023847
1504 766 0.101755
1504 902 0.000067
1504 918 0.000021
1504 978 0.000227
1504 988 0.000010
1504 989 0.092774
1504 994 0.000192
1504 1022 0.004740
1504 1068 0.000892
1504 1074 0.000003
1504 1200 0.001288
1504 1201 0.000042
1504 1252 0.000119
1504 1264 0.000414
1504 1320 0.000049
1504 1328 0.000437
1504 1353 0.000286
1504 1359 0.000195
1504 1406 0.000142
1504 1426 0.000072
1504 1470 0.000004
1504 1517 0.000228
1504 1549 0.000054
1504 1664 0.002764
1504 1837 0.016789
1505 91 0.571429
1505 152 0.110599
1505 297 0.082949
1505 308 0.069124
1505 818 0.009217
1505 951 0.009217
1505 977 0.055300
1505 1354 0.013825
1505 1476 0.078341
1506 1016 0.999944
1506 1462 0.000056
1507 1496 0.999958
1507 1516 0.000042
1508 136 0.610656
1508 1176 0.389344
1510 1837 1.000000
1511 802 1.000000
1512 719 1.000000
1514 88 0.813375
1514 505 0.001555
1514 1489 0.185070
1515 114 0.000343
1515 296 0.000009
1515 526 0.051271
1515 709 0.000810
1515 766 0.787173
1515 1016 0.137807
1515 1462 0.022585
1516 403 1.000000
1517 32 0.005348
1517 41 0.000032
1517 49 0.000005
1517 52 0.000013
1517 63 0.000005
1517 75 0.000302
1517 82 0.000159
1517 114 0.068658
1517 123 0.001023
1517 145 0.000413
1517 169 0.004560
1517 179 0.000016
1517 206 0.006587
1517 211 0.000079
1517 215 0.012300
1517 221 0.000184
1517 234 0.000013
1517 237 0.000000
1517 239 0.000643
1517 240 0.000146
1517 246 0.025140
1517 256 0.000010
1517 285 0.000708
1517 296 0.000081
1517 300 0.000003
1517 311 0.010296
1517 317 0.026859
1517 321 0.010433
1517 334 0.000020
1517 343 0.000029
1517 353 0.008338
1517 356 0.007608
1517 373 0.000002
1517 375 0.000026
1517 379 0.036130
1517 383 0.017544
1517 387 0.000157
1517 389 0.052917
1517 391 0.060259
1517 432 0.000945
1517 435 0.035271
1517 452 0.000002
1517 478 0.000315
1517 500 0.012095
1517 506 0.000066
1517 507 0.000012
1517 508 0.000004
1517 526 0.007891
1517 548 0.000009
1517 585 0.000332
1517 588 0.000015
1517 591 0.000013
1517 609 0.000126
1517 610 0.000007
1517 613 0.000024
1517 622 0.000000
1517 669 0.000003
1517 683 0.020008
1517 685 0.000004
1517 686 0.000022
1517 691 0.000011
1517 709 0.010703
1517 711 0.013667
1517 716 0.000712
1517 719 0.000145
1517 727 0.000087
1517 731 0.001050
1517 744 0.000317
1517 749 0.000229
1517 759 0.000012
1517 760 0.001260
1517 766 0.004596
1517 872 0.000025
1517 875 0.024800
1517 877 0.029226
1517 879 0.000200
1517 902 0.026173
1517 918 0.008565
1517 947 0.000007
1517 964 0.000107
1517 968 0.000002
1517 970 0.001264
1517 978 0.021026
1517 982 0.030678
1517 988 0.000014
1517 989 0.042698
1517 994 0.007915
1517 997 0.000009
1517 998 0.000015
1517 1011 0.000397
1517 1016 0.016283
1517 1021 0.000003
1517 1022 0.009644
1517 1027 0.000011
1517 1047 0.000011
1517 1066 0.000412
1517 1067 0.000001
1517 1068 0.038456
1517 1072 0.005789
1517 1081 0.000008
1517 1091 0.001125
1517 1101 0.000008
1517 1109 0.000002
1517 1161 0.000003
1517 1162 0.001700
1517 1176 0.009046
1517 1185 0.015400
1517 1189 0.000399
1517 1200 0.076712
1517 1201 0.000487
1517 1231 0.000448
1517 1240 0.000712
1517 1251 0.000011
1517 1252 0.024168
1517 1255 0.037432
1517 1256 0.000006
1517 1264 0.005559
1517 1277 0.000011
1517 1304 0.000097
1517 1316 0.001753
1517 1320 0.000686
1517 1322 0.000466
1517 1328 0.000000
1517 1339 0.000000
1517 1353 0.007327
1517 1359 0.000786
1517 1372 0.000564
1517 1376 0.000010
1517 1391 0.008674
1517 1403 0.004486
1517 1405 0.002884
1517 1406 0.000078
1517 1426 0.009557
1517 1433 0.009992
1517 1435 0.000028
1517 1437 0.007182
1517 1450 0.000003
1517 1456 0.001046
1517 1460 0.000012
1517 1470 0.013338
1517 1480 0.000788
1517 1485 0.001019
1517 1504 0.000000
1517 1543 0.000021
1517 1549 0.000016
1517 1563 0.000030
1517 1568 0.000019
1517 1579 0.000023
1517 1613 0.013060
1517 1628 0.007313
1517 1630 0.000454
1517 1631 0.000000
1517 1645 0.000060
1517 1655 0.001202
1517 1664 0.000149
1517 1700 0.000048
1517 1773 0.000006
1517 1799 0.000008
1517 1820 0.000008
1517 1823 0.000000
1517 1831 0.000007
1517 1837 0.002828
1517 1843 0.000001
1518 123 0.003075
1518 143 0.009225
1518 164 0.055966
1518 500 0.024600
1518 760 0.027675
1518 766 0.025215
1518 982 0.289668
1518 1068 0.557811
1518 1390 0.002460
1518 1573 0.004305
1519 240 0.133333
1519 1255 0.066667
1519 1408 0.600000
1519 1482 0.200000
1520 114 0.982326
1520 317 0.000082
1520 619 0.000016
1520 709 0.000049
1520 760 0.000131
1520 877 0.002937
1520 1201 0.009764
1520 1308 0.000082
1520 1426 0.000066
1520 1573 0.000115
1520 1613 0.004431
1521 478 0.000043
1521 875 0.178438
1521 877 0.435051
1521 1240 0.122618
1521 1408 0.000011
1521 1433 0.263688
1521 1822 0.000151
1522 114 0.163075
1522 215 0.032836
1522 317 0.097643
1522 383 0.002257
1522 391 0.002125
1522 435 0.000114
1522 500 0.050373
1522 526 0.061805
1522 563 0.000010
1522 709 0.008714
1522 766 0.100324
1522 877 0.000016
1522 902 0.000436
1522 982 0.001041
1522 1016 0.187182
1522 1068 0.001422
1522 1200 0.002750
1522 1252 0.047717
1522 1353 0.000115
1522 1409 0.000010
1522 1453 0.023194
1522 1462 0.162584
1522 1480 0.000016
1522 1523 0.053983
1522 1573 0.000003
1522 1701 0.000254
1523 93 0.000005
1523 114 0.062784
1523 144 0.000021
1523 296 0.000011
1523 317 0.010151
1523 727 0.000016
1523 760 0.000016
1523 779 0.001603
1523 1016 0.199785
1523 1231 0.000011
1523 1252 0.002051
1523 1309 0.000256
1523 1353 0.001031
1523 1406 0.000385
1523 1409 0.000059
1523 1453 0.049839
1523 1462 0.474241
1523 1463 0.000828
1523 1522 0.175018
1523 1613 0.000727
1523 1701 0.021161
1524 211 0.056587
1524 240 0.002476
1524 877 0.109689
1524 1324 0.000019
1524 1408 0.000133
1524 1433 0.125726
1524 1437 0.000210
1524 1470 0.704798
1524 1822 0.000362
1525 114 0.058267
1525 149 0.025492
1525 206 0.160233
1525 215 0.035688
1525 311 0.013110
1525 321 0.064093
1525 379 0.034232
1525 389 0.063365
1525 435 0.072105
1525 545 0.033503
1525 709 0.039330
1525 902 0.037873
1525 989 0.130371
1525 1068 0.034232
1525 1255 0.063365
1525 1456 0.034232
1525 1631 0.034232
1525 1773 0.032047
1525 1831 0.034232
1526 405 0.370166
1526 1302 0.320442
1526 1583 0.309392
1527 117 0.000041
1527 206 0.000648
1527 432 0.012315
1527 610 0.000041
1527 719 0.003200
1527 1068 0.979461
1527 1484 0.004294
1528 88 0.008328
1528 185 0.003932
1528 505 0.004858
1528 568 0.185288
1528 814 0.001851
1528 849 0.000231
1528 1186 0.726116
1528 1207 0.004395
1528 1217 0.004395
1528 1254 0.005783
1528 1447 0.006246
1528 1481 0.002082
1528 1660 0.031922
1528 1677 0.000694
1528 1718 0.004164
1528 1720 0.004164
1528 1732 0.001157
1528 1742 0.004395
1529 32 1.000000
1533 1118 0.099099
1533 1176 0.445946
1533 1438 0.130631
1533 1464 0.162162
1533 1682 0.162162
1534 114 0.108831
1534 215 0.000126
1534 709 0.036807
1534 766 0.694838
1534 875 0.000442
1534 877 0.156284
1534 1068 0.002216
1534 1433 0.000456
1535 164 1.000000
1536 71 0.004072
1536 91 0.013029
1536 236 0.002443
1536 483 0.015472
1536 505 0.636808
1536 509 0.113192
1536 564 0.029316
1536 567 0.033388
1536 743 0.013029
1536 977 0.012215
1536 1040 0.007329
1536 1217 0.012215
1536 1228 0.039088
1536 1370 0.004072
1536 1684 0.007329
1536 1721 0.057003
1537 88 0.500000
1537 977 0.250000
1537 1597 0.250000
1540 114 0.102225
1540 134 0.000075
1540 246 0.000245
1540 258 0.000787
1540 321 0.000110
1540 334 0.001087
1540 379 0.000671
1540 381 0.000040
1540 435 0.206684
1540 502 0.000030
1540 526 0.224319
1540 534 0.000025
1540 560 0.000020
1540 766 0.000250
1540 899 0.000020
1540 902 0.000501
1540 926 0.000421
1540 972 0.000155
1540 982 0.241437
1540 989 0.000110
1540 1066 0.000055
1540 1072 0.000837
1540 1176 0.000145
1540 1252 0.218457
1540 1353 0.000837
1540 1390 0.000060
1540 1405 0.000010
1540 1406 0.000140
1540 1411 0.000010
1540 1631 0.000045
1540 1664 0.000185
1540 1837 0.000005
1541 39 0.115424
1541 123 0.145046
1541 313 0.134831
1541 396 0.073034
1541 879 0.088355
1541 901 0.068948
1541 926 0.014811
1541 1021 0.059244
1541 1022 0.054648
1541 1066 0.012257
1541 1252 0.025536
1541 1255 0.044944
1541 1318 0.070480
1541 1353 0.020940
1541 1405 0.071502
1542 500 0.291667
1542 877 0.250000
1542 1573 0.458333
1543 114 0.083271
1543 215 0.014698
1543 246 0.000352
1543 317 0.159479
1543 500 0.121840
1543 526 0.017266
1543 619 0.000163
1543 709 0.018287
1543 727 0.000026
1543 766 0.212554
1543 1016 0.221491
1543 1068 0.003708
1543 1200 0.005142
1543 1252 0.064885
1543 1462 0.076830
1543 1522 0.000009
1544 67 0.008142
1544 122 0.058475
1544 152 0.145818
1544 482 0.519615
1544 684 0.008142
1544 830 0.027387
1544 836 0.001480
1544 844 0.079941
1544 1030 0.006662
1544 1048 0.076980
1544 1290 0.008882
1544 1387 0.006662
1544 1422 0.039230
1544 1481 0.007402
1544 1660 0.001480
1544 1677 0.003701
1545 509 1.000000
1547 47 1.000000
1548 114 0.009289
1548 674 0.156061
1548 766 0.046622
1548 877 0.575142
1548 1200 0.012430
1548 1437 0.200455
1549 41 0.001920
1549 75 0.000092
1549 114 0.082114
1549 119 0.000022
1549 123 0.000058
1549 145 0.000212
1549 164 0.000103
1549 206 0.000095
1549 215 0.013349
1549 237 0.000086
1549 239 0.000062
1549 240 0.000004
1549 250 0.000002
1549 256 0.000011
1549 258 0.000449
1549 293 0.000048
1549 296 0.000046
1549 300 0.000002
1549 307 0.000272
1549 311 0.030104
1549 317 0.077847
1549 321 0.000030
1549 356 0.013716
1549 373 0.000039
1549 375 0.000087
1549 381 0.000004
1549 383 0.060749
1549 389 0.000075
1549 435 0.079730
1549 489 0.000017
1549 496 0.000054
1549 500 0.049615
1549 502 0.000034
1549 506 0.000003
1549 534 0.000008
1549 548 0.000038
1549 576 0.000001
1549 613 0.000025
1549 619 0.000118
1549 683 0.000025
1549 685 0.000024
1549 709 0.066412
1549 711 0.000031
1549 731 0.000007
1549 760 0.000258
1549 766 0.174780
1549 872 0.000010
1549 899 0.000230
1549 902 0.034921
1549 916 0.000001
1549 940 0.000049
1549 947 0.000038
1549 970 0.000083
1549 978 0.000030
1549 982 0.054797
1549 989 0.000014
1549 994 0.000048
1549 1022 0.000195
1549 1027 0.000023
1549 1043 0.000024
1549 1066 0.000049
1549 1068 0.000121
1549 1072 0.000592
1549 1101 0.000281
1549 1109 0.000058
1549 1176 0.000009
1549 1185 0.000010
1549 1200 0.156303
1549 1201 0.000217
1549 1231 0.000207
1549 1252 0.094099
1549 1264 0.000232
1549 1270 0.000032
1549 1316 0.000092
1549 1320 0.000106
1549 1353 0.000313
1549 1368 0.000254
1549 1376 0.000038
1549 1391 0.000004
1549 1405 0.000045
1549 1411 0.000063
1549 1426 0.000289
1549 1433 0.000157
1549 1445 0.000046
1549 1460 0.000001
1549 1463 0.000003
1549 1470 0.000098
1549 1517 0.000007
1549 1573 0.000005
1549 1613 0.000163
1549 1628 0.000012
1549 1631 0.000003
1549 1645 0.000072
1549 1700 0.000015
1549 1780 0.000005
1549 1799 0.000103
1549 1837 0.002657
1550 164 1.000000
1552 758 1.000000
1555 114 0.941921
1555 766 0.058079
1556 628 0.597956
1556 674 0.402044
1557 51 0.006788
1557 88 0.000617
1557 484 0.002160
1557 505 0.917618
1557 509 0.004320
1557 567 0.016353
1557 689 0.011108
1557 696 0.012342
1557 865 0.000309
1557 1121 0.002468
1557 1145 0.000617
1557 1186 0.004628
1557 1346 0.010799
1557 1481 0.004937
1557 1536 0.004937
1558 711 1.000000
1561 766 1.000000
1562 526 1.000000
1563 978 0.951854
1563 1517 0.048146
1564 1837 1.000000
1566 526 0.403848
1566 727 0.000105
1566 1016 0.595524
1566 1231 0.000523
1567 63 0.010638
1567 206 0.024708
1567 234 0.061771
1567 246 0.118051
1567 256 0.081332
1567 383 0.055251
1567 539 0.011668
1567 565 0.046328
1567 605 0.088881
1567 870 0.012354
1567 899 0.021620
1567 903 0.190117
1567 1353 0.052505
1567 1406 0.009609
1567 1417 0.059025
1567 1435 0.044955
1567 1611 0.010981
1567 1645 0.053191
1567 1752 0.047014
1568 612 0.281304
1568 669 0.104631
1568 727 0.109777
1568 1073 0.137221
1568 1302 0.367067
1569 766 1.000000
1570 91 0.015789
1570 505 0.010526
1570 806 0.010526
1570 977 0.952632
1570 1121 0.010526
1573 38 0.292951
1573 41 0.002480
1573 105 0.001063
1573 112 0.001417
1573 128 0.001063
1573 138 0.000708
1573 142 0.000354
1573 144 0.000708
1573 162 0.001063
1573 183 0.001771
1573 189 0.000708
1573 215 0.002125
1573 226 0.000354
1573 229 0.002125
1573 238 0.001063
1573 240 0.072618
1573 258 0.000354
1573 284 0.000354
1573 287 0.004959
1573 293 0.000354
1573 322 0.017357
1573 341 0.000354
1573 379 0.000708
1573 381 0.046405
1573 404 0.000708
1573 406 0.001417
1573 439 0.001417
1573 459 0.001063
1573 462 0.003542
1573 498 0.000708
1573 502 0.005313
1573 504 0.002480
1573 534 0.001771
1573 543 0.000708
1573 566 0.000708
1573 584 0.000354
1573 606 0.002125
1573 631 0.017357
1573 665 0.000708
1573 702 0.008502
1573 709 0.006376
1573 722 0.001063
1573 733 0.001771
1573 772 0.001063
1573 782 0.002125
1573 791 0.000708
1573 801 0.000708
1573 875 0.001417
1573 877 0.000708
1573 882 0.019483
1573 894 0.005668
1573 895 0.001417
1573 898 0.000354
1573 903 0.001063
1573 910 0.007793
1573 915 0.001771
1573 926 0.001417
1573 927 0.000354
1573 944 0.009210
1573 947 0.022671
1573 953 0.002834
1573 966 0.002834
1573 982 0.001771
1573 989 0.024088
1573 994 0.000708
1573 1016 0.002834
1573 1022 0.010627
1573 1068 0.001417
1573 1079 0.001771
1573 1087 0.005668
1573 1090 0.089267
1573 1109 0.007085
1573 1112 0.003188
1573 1120 0.000708
1573 1134 0.001417
1573 1157 0.000708
1573 1162 0.002125
1573 1179 0.000708
1573 1220 0.000354
1573 1221 0.002125
1573 1255 0.001063
1573 1256 0.000708
1573 1282 0.002125
1573 1289 0.000354
1573 1293 0.000354
1573 1320 0.001063
1573 1353 0.035069
1573 1364 0.001771
1573 1376 0.001417
1573 1408 0.001417
1573 1419 0.002125
1573 1423 0.000708
1573 1426 0.055969
1573 1434 0.000708
1573 1474 0.000354
1573 1482 0.000354
1573 1485 0.001417
1573 1518 0.001417
1573 1520 0.002125
1573 1524 0.000354
1573 1534 0.003188
1573 1543 0.002834
1573 1549 0.016295
1573 1610 0.008147
1573 1617 0.000354
1573 1621 0.002125
1573 1630 0.000708
1573 1673 0.000708
1573 1780 0.010981
1573 1782 0.000354
1573 1822 0.003542
1573 1823 0.000708
1573 1828 0.001771
1573 1837 0.075097
1573 1847 0.010273
1573 1858 0.000354
1574 269 0.250000
1574 679 0.750000
1575 215 0.461153
1575 709 0.031078
1575 1162 0.507769
1576 181 0.000435
1576 240 0.001305
1576 389 0.572237
1576 1255 0.426023
1577 1016 1.000000
1579 52 0.003151
1579 114 0.188199
1579 711 0.319465
1579 994 0.000203
1579 1016 0.487274
1579 1405 0.001708
1580 711 1.000000
1581 246 1.000000
1582 875 0.000601
1582 877 0.156945
1582 1162 0.842453
1583 1119 0.477876
1583 1526 0.522124
1584 1499 1.000000
1585 921 0.229508
1585 1329 0.016393
1585 1347 0.065574
1585 1793 0.295082
1585 1796 0.393443
1587 679 1.000000
1588 58 0.007752
1588 679 0.013953
1588 775 0.976744
1588 1241 0.001550
1589 1214 1.000000
1590 309 0.065421
1590 374 0.242991
1590 505 0.677570
1590 1228 0.014019
1591 628 0.837642
1591 674 0.162358
1593 88 0.001595
1593 475 0.013557
1593 568 0.015949
1593 600 0.014354
1593 814 0.007177
1593 834 0.009569
1593 849 0.012759
1593 1186 0.705742
1593 1447 0.087719
1593 1660 0.029506
1593 1718 0.059809
1593 1720 0.014354
1593 1732 0.021531
1593 1742 0.006380
1594 215 0.000045
