dim 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dim 1
203 212 0.000454
203 205 0.000011
203 206 0.000000
203 106 0.012548
203 231 0.000060
204 124 0.026434
204 125 0.000234
204 46 0.057550
204 128 0.000738
204 339 0.000081
204 129 0.000113
204 130 0.000231
204 49 0.000145
204 131 0.000002
204 51 0.001226
204 133 0.000614
204 136 0.000581
204 137 0.000878
204 591 0.000045
204 52 0.000080
204 53 0.000091
204 54 0.000022
204 138 0.000017
204 140 0.000009
204 145 0.000691
204 146 0.000959
204 147 0.122591
204 57 0.153422
204 1034 0.000028
204 59 0.000015
204 60 0.000178
204 108 0.000175
204 149 0.000320
204 150 0.000069
204 476 0.000014
204 151 0.000316
204 810 0.000010
204 62 0.000001
204 620 0.000002
204 152 0.000136
204 153 0.000009
204 155 0.000001
204 708 0.000045
204 1248 0.000047
204 157 0.000823
204 158 0.000012
204 68 0.000125
204 159 0.049365
204 111 0.000573
204 72 0.000343
204 161 0.000003
204 842 0.000015
204 73 0.000123
204 164 0.088329
204 165 0.106781
204 166 0.000030
204 77 0.000877
204 167 0.000082
204 78 0.000004
204 847 0.000081
204 79 0.001614
204 80 0.000401
204 81 0.036046
204 82 0.000161
204 169 0.010283
204 170 0.000011
204 83 0.000005
204 173 0.000014
204 85 0.000002
204 732 0.000003
204 174 0.026091
204 175 0.000066
204 848 0.000030
204 176 0.007596
204 177 0.000091
204 178 0.000207
204 179 0.000574
204 88 0.047175
204 180 0.000001
204 181 0.000194
204 182 0.002115
204 90 0.000308
204 183 0.113630
204 92 0.000130
204 185 0.000073
204 186 0.000187
204 187 0.000012
204 691 0.000028
204 733 0.000011
204 188 0.000319
204 189 0.000662
204 97 0.000015
204 190 0.052117
204 191 0.000463
204 192 0.000016
204 193 0.000136
204 194 0.000238
204 195 0.027640
204 196 0.013197
204 197 0.002904
204 198 0.000055
204 113 0.031703
204 199 0.004786
204 114 0.000001
204 200 0.001474
204 101 0.000012
204 102 0.000966
204 238 0.000016
204 275 0.000077
204 203 0.000408
204 104 0.000043
204 540 0.000001
204 1101 0.000001
204 205 0.000005
204 106 0.000002
204 717 0.000001
205 124 0.000042
205 32 0.005319
205 559 0.000001
205 286 0.000001
205 577 0.000001
205 46 0.003180
205 315 0.000047
205 133 0.000603
205 135 0.000214
205 55 0.000436
205 138 0.000023
205 992 0.000004
205 145 0.000022
205 146 0.000638
205 147 0.037603
205 57 0.049812
205 1034 0.000001
205 59 0.000001
205 60 0.003592
205 821 0.000002
205 1090 0.000000
205 840 0.000000
205 150 0.022859
205 810 0.000004
205 619 0.000001
205 152 0.000002
205 153 0.000001
205 258 0.000063
205 418 0.055743
205 159 0.037425
205 74 0.024554
205 976 0.000001
205 893 0.004766
205 164 0.067264
205 165 0.198102
205 77 0.000043
205 895 0.002899
205 977 0.000007
205 79 0.000002
205 80 0.000253
205 81 0.000077
205 82 0.000540
205 173 0.000012
205 85 0.000006
205 732 0.000010
205 174 0.034783
205 176 0.000020
205 513 0.042039
205 177 0.000000
205 514 0.000072
205 179 0.000024
205 88 0.066052
205 899 0.000031
205 14 0.000003
205 181 0.000002
205 182 0.038596
205 90 0.000103
205 183 0.045409
205 92 0.000024
205 185 0.011375
205 849 0.000004
205 188 0.000074
205 189 0.000000
205 190 0.013265
205 191 0.000003
205 192 0.000003
205 194 0.000001
205 195 0.093901
205 196 0.118985
205 197 0.000095
205 113 0.018851
205 200 0.000008
205 102 0.000024
205 910 0.000007
205 851 0.000008
205 675 0.000022
205 230 0.000002
205 203 0.000020
205 204 0.000005
205 277 0.000001
206 559 0.000002
206 128 0.000101
206 314 0.000002
206 339 0.000002
206 129 0.000069
206 51 0.000091
206 133 0.000010
206 135 0.000035
206 136 0.000011
206 137 0.000081
206 138 0.000044
206 707 0.000001
206 145 0.000033
206 146 0.000551
206 147 0.074878
206 57 0.054531
206 58 0.000082
206 60 0.000108
206 108 0.000008
206 150 0.043211
206 62 0.000062
206 220 0.000033
206 619 0.000002
206 258 0.000057
206 418 0.007715
206 69 0.000053
206 159 0.125307
206 111 0.000107
206 164 0.097631
206 165 0.098352
206 76 0.000002
206 77 0.000199
206 79 0.000090
206 80 0.010120
206 81 0.000038
206 82 0.000049
206 83 0.000044
206 85 0.000001
206 174 0.061478
206 175 0.000015
206 649 0.000001
206 513 0.011700
206 177 0.000010
206 178 0.000048
206 179 0.000030
206 88 0.066451
206 182 0.008553
206 90 0.000153
206 183 0.108231
206 92 0.000092
206 185 0.033009
206 189 0.000011
206 190 0.022447
206 191 0.000002
206 195 0.058982
206 196 0.089578
206 197 0.000030
206 113 0.025289
206 712 0.000004
206 102 0.000094
206 203 0.000058
206 204 0.000021
206 240 0.000001
207 208 0.000548
207 174 0.999452
208 174 0.989876
208 387 0.010124
209 46 0.272654
209 69 0.000101
209 74 0.727245
210 46 0.995713
210 211 0.002059
210 76 0.000028
210 212 0.002200
211 210 0.011285
211 233 0.006493
211 69 0.016540
211 81 0.018086
211 82 0.947596
212 245 0.000262
212 125 0.000026
212 46 0.050777
212 47 0.000018
212 128 0.000014
212 740 0.000001
212 129 0.004020
212 546 0.000003
212 572 0.000003
212 49 0.000018
212 131 0.000001
212 585 0.000008
212 133 0.029190
212 135 0.000150
212 137 0.000047
212 249 0.000004
212 250 0.000026
212 54 0.022337
212 55 0.017676
212 138 0.000043
212 143 0.004731
212 146 0.018661
212 147 0.014080
212 57 0.027545
212 58 0.000003
212 59 0.000001
212 60 0.040889
212 150 0.069095
212 62 0.111598
212 220 0.000091
212 258 0.000090
212 259 0.000019
212 67 0.000047
212 157 0.000030
212 10 0.000042
212 225 0.000003
212 69 0.039829
212 159 0.011005
212 72 0.000021
212 465 0.000011
212 73 0.000021
212 74 0.036376
212 236 0.000006
212 164 0.039075
212 165 0.035390
212 77 0.085506
212 79 0.000012
212 80 0.052144
212 350 0.000001
212 81 0.000038
212 82 0.000036
212 317 0.079376
212 84 0.000004
212 226 0.000009
212 85 0.000022
212 174 0.019691
212 175 0.000187
212 86 0.000006
212 177 0.000014
212 178 0.000001
212 88 0.123347
212 180 0.000007
212 181 0.000150
212 90 0.048751
212 183 0.000656
212 92 0.000201
212 188 0.000110
212 95 0.000091
212 189 0.000051
212 96 0.000051
212 271 0.000005
212 97 0.001440
212 354 0.000006
212 194 0.000067
212 196 0.010227
212 273 0.001090
212 113 0.000109
212 200 0.000242
212 102 0.000018
212 677 0.000020
212 230 0.000001
212 203 0.002977
212 473 0.000007
212 105 0.000043
213 46 0.015130
213 128 0.000472
213 137 0.003230
213 57 0.180178
213 60 0.006365
213 150 0.032715
213 159 0.582713
213 72 0.006195
213 164 0.000302
213 174 0.002210
213 176 0.018870
213 88 0.044105
213 90 0.006120
213 183 0.095482
213 188 0.000227
213 214 0.000151
213 199 0.005534
214 136 0.519685
214 163 0.188976
214 179 0.078740
214 183 0.094488
214 711 0.031496
214 114 0.062992
214 230 0.023622
215 46 0.186596
215 143 0.002047
215 147 0.002005
215 69 0.259557
215 74 0.532948
215 88 0.016122
215 195 0.000626
215 203 0.000100
216 129 0.000323
216 217 0.000072
216 133 0.264825
216 218 0.000009
216 146 0.047104
216 219 0.075521
216 150 0.043370
216 220 0.000081
216 221 0.000036
216 222 0.000018
216 10 0.020976
216 223 0.000117
216 224 0.000054
216 225 0.285595
216 161 0.000018
216 74 0.160412
216 77 0.029359
216 226 0.000287
216 227 0.036055
216 228 0.000054
216 229 0.000162
216 90 0.000027
216 186 0.028148
216 230 0.007333
216 231 0.000009
216 232 0.000036
218 216 1.000000
219 216 0.668264
219 227 0.331167
219 229 0.000162
219 230 0.000406
220 216 0.004047
220 46 0.059353
220 51 0.022482
220 133 0.040917
220 136 0.002698
220 138 0.038219
220 1184 0.001349
220 147 0.020683
220 60 0.018435
220 62 0.056655
220 69 0.080486
220 81 0.012590
220 317 0.023381
220 88 0.022932
220 181 0.002698
220 90 0.057554
220 183 0.018885
220 92 0.150180
220 188 0.098921
220 95 0.020683
220 192 0.001799
220 907 0.000899
220 202 0.036871
220 203 0.048112
220 474 0.017986
220 687 0.053058
220 720 0.013939
220 212 0.022032
220 205 0.019335
220 872 0.015288
220 106 0.017536
221 216 0.000023
221 546 0.000023
221 137 0.000070
221 58 0.000087
221 60 0.001321
221 150 0.335225
221 1177 0.000012
221 157 0.000017
221 10 0.000151
221 69 0.260578
221 576 0.000023
221 74 0.387567
221 164 0.000017
221 165 0.000006
221 317 0.000047
221 179 0.000029
221 181 0.000041
221 272 0.000146
221 196 0.014296
221 530 0.000052
221 230 0.000268
222 227 0.250000
222 1241 0.750000
223 216 0.225806
223 461 0.048387
223 584 0.016129
223 804 0.016129
223 610 0.080645
223 813 0.016129
223 10 0.129032
223 1296 0.096774
223 226 0.048387
223 227 0.064516
223 1178 0.145161
223 229 0.032258
223 269 0.080645
224 748 0.000196
224 62 0.000028
224 223 0.000028
224 752 0.000028
224 90 0.999329
224 907 0.000279
224 230 0.000028
224 106 0.000084
225 216 0.866580
225 133 0.092659
225 10 0.000269
225 227 0.039515
225 178 0.000024
225 229 0.000098
225 272 0.000147
225 230 0.000415
225 8 0.000147
225 212 0.000098
225 106 0.000049
226 216 0.363636
226 562 0.022727
226 1177 0.011364
226 10 0.022727
226 223 0.068182
226 1432 0.022727
226 227 0.022727
226 229 0.022727
226 900 0.011364
226 354 0.068182
226 711 0.079545
226 202 0.022727
226 212 0.136364
226 106 0.068182
226 231 0.056818
227 216 0.117188
227 133 0.449069
227 146 0.097553
227 149 0.000023
227 219 0.086882
227 150 0.000115
227 222 0.000092
227 10 0.027148
227 225 0.035168
227 77 0.111610
227 226 0.000069
227 175 0.000415
227 229 0.000115
227 186 0.067201
227 230 0.007352
228 10 0.714286
228 230 0.285714
229 216 0.209302
229 245 0.069767
229 804 0.011628
229 133 0.046512
229 1180 0.069767
229 67 0.058140
229 10 0.151163
229 223 0.034884
229 225 0.011628
229 69 0.011628
229 855 0.011628
229 931 0.046512
229 226 0.023256
229 227 0.139535
229 1178 0.011628
229 658 0.023256
229 230 0.023256
229 1501 0.023256
229 106 0.023256
230 216 0.292951
230 245 0.002480
230 571 0.001063
230 578 0.001417
230 722 0.001063
230 741 0.000708
230 580 0.000354
230 581 0.000708
230 582 0.001063
230 1547 0.001771
230 584 0.000708
230 133 0.002125
230 588 0.000354
230 880 0.002125
230 248 0.001063
230 136 0.072618
230 250 0.000354
230 924 0.000354
230 596 0.004959
230 464 0.000354
230 937 0.017357
230 1003 0.000354
230 145 0.000708
230 56 0.046405
230 1548 0.000708
230 1061 0.001417
230 606 0.001417
230 754 0.001063
230 608 0.003542
230 219 0.000708
230 611 0.005313
230 1111 0.002480
230 63 0.001771
230 497 0.000708
230 1189 0.000708
230 1196 0.000354
230 1549 0.002125
230 221 0.017357
230 627 0.000708
230 225 0.008502
230 69 0.006376
230 1550 0.001063
230 1328 0.001771
230 1361 0.001063
230 1271 0.002125
230 1340 0.000708
230 854 0.000708
230 164 0.001417
230 165 0.000708
230 752 0.019483
230 855 0.005668
230 1414 0.001417
230 1416 0.000354
230 167 0.001063
230 633 0.007793
230 1406 0.001771
230 263 0.001417
230 931 0.000354
230 749 0.009210
230 264 0.022671
230 638 0.002834
230 641 0.002834
230 80 0.001771
230 81 0.024088
230 82 0.000708
230 317 0.002834
230 83 0.010627
230 174 0.001417
230 1472 0.001771
230 1551 0.005668
230 227 0.089267
230 87 0.007085
230 653 0.003188
230 1490 0.000708
230 1178 0.001417
230 1489 0.000708
230 176 0.002125
230 1493 0.000708
230 228 0.000354
230 229 0.002125
230 183 0.001063
230 659 0.000708
230 1510 0.002125
230 860 0.000354
230 662 0.000354
230 186 0.001063
230 188 0.035069
230 864 0.001771
230 271 0.001417
230 192 0.001417
230 1522 0.002125
230 866 0.000708
230 194 0.055969
230 1552 0.000708
230 907 0.000354
230 114 0.000354
230 200 0.001417
230 1122 0.001417
230 672 0.002125
230 851 0.000354
230 676 0.003188
230 678 0.002834
230 274 0.016295
230 698 0.008147
230 276 0.000354
230 1553 0.002125
230 204 0.000708
230 1554 0.000708
230 460 0.010981
230 474 0.000354
230 205 0.003542
230 695 0.000708
230 800 0.001771
230 106 0.075097
230 231 0.010273
230 232 0.000354
231 46 0.079624
231 129 0.000003
231 315 0.000001
231 572 0.000003
231 133 0.091412
231 147 0.003259
231 57 0.000155
231 58 0.000001
231 150 0.082106
231 155 0.000004
231 157 0.000005
231 10 0.000044
231 69 0.063041
231 72 0.000008
231 74 0.293240
231 164 0.000005
231 165 0.102543
231 317 0.094168
231 226 0.000008
231 174 0.000003
231 175 0.000009
231 88 0.092272
231 90 0.048571
231 97 0.000004
231 196 0.048829
231 230 0.000052
231 203 0.000630
232 216 0.500000
232 10 0.166667
232 230 0.333333
233 129 0.000814
233 234 0.000554
233 147 0.003371
233 57 0.744894
233 149 0.001189
233 235 0.002801
233 211 0.000700
233 159 0.219405
233 111 0.003746
233 236 0.000570
233 79 0.001808
233 82 0.001401
233 237 0.004170
233 174 0.000521
233 175 0.001808
233 87 0.000782
233 176 0.001450
233 177 0.002834
233 194 0.000456
233 238 0.003746
233 239 0.000798
233 240 0.000570
233 104 0.001612
234 233 0.000941
234 128 0.001803
234 51 0.000862
234 135 0.003449
234 597 0.000157
234 598 0.005095
234 56 0.003814
234 147 0.003292
234 159 0.000496
234 166 0.004650
234 997 0.003605
234 263 0.004232
234 82 0.929434
234 237 0.004180
234 177 0.005486
234 88 0.000314
234 183 0.023200
234 190 0.003240
234 692 0.000732
234 238 0.001019
235 233 0.069188
235 128 0.029745
235 560 0.012609
235 598 0.072745
235 145 0.012609
235 147 0.060782
235 108 0.040091
235 109 0.231167
235 150 0.021662
235 74 0.111542
235 164 0.022955
235 166 0.033624
235 1176 0.011639
235 79 0.023602
235 85 0.013256
235 177 0.021339
235 90 0.022632
235 183 0.020692
235 938 0.042354
235 238 0.041060
235 240 0.015842
235 736 0.055609
235 278 0.013256
236 233 0.000269
236 125 0.000052
236 47 0.000007
236 128 0.000501
236 129 0.000134
236 788 0.002174
236 572 0.000127
236 49 0.000134
236 585 0.000030
236 51 0.000037
236 463 0.000007
236 137 0.001091
236 250 0.000007
236 464 0.000247
236 53 0.001935
236 54 0.000127
236 138 0.000799
236 937 0.001606
236 253 0.018349
236 58 0.000015
236 59 0.000112
236 60 0.593330
236 61 0.000022
236 150 0.000590
236 476 0.000045
236 152 0.000837
236 65 0.006268
236 259 0.000045
236 10 0.000022
236 69 0.000463
236 72 0.000015
236 966 0.001950
236 164 0.003990
236 76 0.000082
236 265 0.001136
236 79 0.000269
236 80 0.009720
236 350 0.000007
236 266 0.001793
236 85 0.001868
236 174 0.073531
236 88 0.257561
236 180 0.000090
236 90 0.001464
236 92 0.000007
236 186 0.000075
236 269 0.000209
236 188 0.000374
236 95 0.000807
236 96 0.001136
236 271 0.000037
236 97 0.005790
236 272 0.000022
236 692 0.002077
236 194 0.000628
236 98 0.002615
236 102 0.001061
236 202 0.000254
236 103 0.000261
236 240 0.000149
236 104 0.001345
236 376 0.000022
236 687 0.000037
236 212 0.000060
236 106 0.000172
237 233 0.006257
237 128 0.008861
237 598 0.001534
237 234 0.001363
237 147 0.014948
237 57 0.893249
237 62 0.001436
237 161 0.003335
237 165 0.003530
237 847 0.000925
237 79 0.021813
237 1041 0.000122
237 80 0.002507
237 177 0.001558
237 88 0.032500
237 113 0.005964
237 106 0.000097
238 233 0.115424
238 128 0.145046
238 598 0.134831
238 604 0.073034
238 166 0.088355
238 631 0.068948
238 263 0.014811
238 709 0.059244
238 83 0.054648
238 85 0.012257
238 90 0.025536
238 183 0.044944
238 849 0.070480
238 188 0.020940
238 191 0.071502
239 233 0.003766
239 46 0.379286
239 51 0.001883
239 249 0.003217
239 464 0.002903
239 56 0.004158
239 380 0.009729
239 76 0.013888
239 82 0.562338
239 648 0.000471
239 692 0.002275
239 230 0.003217
239 202 0.002118
239 240 0.010749
240 44 0.000011
240 210 0.000007
240 245 0.001610
240 338 0.000006
240 378 0.000032
240 125 0.000025
240 46 0.191145
240 47 0.000040
240 128 0.000091
240 462 0.000086
240 48 0.000170
240 129 0.000103
240 49 0.000029
240 51 0.000159
240 132 0.000124
240 379 0.000718
240 137 0.000015
240 249 0.000206
240 250 0.000052
240 597 0.000223
240 464 0.000037
240 53 0.000001
240 54 0.007049
240 55 0.123178
240 138 0.000281
240 341 0.000061
240 143 0.025397
240 56 0.000027
240 146 0.033746
240 147 0.024215
240 57 0.069959
240 60 0.042581
240 149 0.000203
240 150 0.013343
240 476 0.000009
240 62 0.022957
240 235 0.000061
240 619 0.000006
240 257 0.000037
240 380 0.000045
240 345 0.000009
240 372 0.000198
240 65 0.000644
240 154 0.000006
240 258 0.000024
240 67 0.000046
240 157 0.000024
240 10 0.000234
240 69 0.034579
240 159 0.052338
240 70 0.000210
240 111 0.000604
240 72 0.000076
240 465 0.000027
240 76 0.000046
240 631 0.000005
240 77 0.011027
240 78 0.000051
240 263 0.000001
240 739 0.000055
240 466 0.000017
240 79 0.000443
240 80 0.080043
240 350 0.000050
240 81 0.000027
240 82 0.049455
240 731 0.000001
240 373 0.000006
240 317 0.013963
240 83 0.000254
240 84 0.000027
240 266 0.000029
240 85 0.000004
240 174 0.014802
240 175 0.000065
240 86 0.006243
240 87 0.000060
240 469 0.000004
240 994 0.000063
240 177 0.000119
240 178 0.000063
240 88 0.095310
240 180 0.000055
240 182 0.000072
240 89 0.018131
240 90 0.022108
240 659 0.000014
240 91 0.033425
240 92 0.000116
240 186 0.000227
240 691 0.000124
240 95 0.000011
240 189 0.000040
240 191 0.000032
240 272 0.000050
240 98 0.002597
240 356 0.000039
240 101 0.000006
240 102 0.000549
240 677 0.000005
240 274 0.000025
240 384 0.000231
240 202 0.000020
240 276 0.000101
240 239 0.000170
240 473 0.000009
240 883 0.000001
240 104 0.002209
240 105 0.000017
240 376 0.000066
240 278 0.000040
240 687 0.000021
240 720 0.000035
240 695 0.000037
240 106 0.000121
241 124 0.000064
241 242 0.000214
241 243 0.006435
241 165 0.277717
241 183 0.000021
241 185 0.000032
241 244 0.019263
241 195 0.056087
241 196 0.568755
241 199 0.071410
242 339 0.060284
242 136 0.000008
242 109 0.007960
242 773 0.001898
242 149 0.000357
242 774 0.002511
242 111 0.007254
242 164 0.421104
242 165 0.047022
242 167 0.019648
242 176 0.052747
242 182 0.006611
242 185 0.063744
242 733 0.000354
242 189 0.001311
242 190 0.046090
242 192 0.000075
242 836 0.000357
242 195 0.259449
242 113 0.000367
242 199 0.000851
243 241 0.087372
243 136 0.000628
243 183 0.000349
243 196 0.855938
243 199 0.055714
244 241 0.031064
244 128 0.000018
244 136 0.000184
244 109 0.008069
244 111 0.001526
244 165 0.302263
244 731 0.000882
244 1107 0.000882
244 179 0.000037
244 195 0.114791
244 196 0.540228
244 200 0.000055
245 44 0.000003
245 246 0.002025
245 125 0.002209
245 46 0.085467
245 47 0.000178
245 49 0.000259
245 51 0.000348
245 133 0.062047
245 247 0.000158
245 248 0.000004
245 135 0.003936
245 249 0.001100
245 250 0.002708
245 251 0.000732
245 52 0.000873
245 54 0.006751
245 55 0.004463
245 138 0.001510
245 252 0.000502
245 253 0.001659
245 143 0.000852
245 254 0.000347
245 255 0.001278
245 56 0.001401
245 57 0.000308
245 60 0.028711
245 61 0.001206
245 256 0.002354
245 62 0.217003
245 257 0.000272
245 66 0.000176
245 258 0.001155
245 259 0.005128
245 260 0.000164
245 69 0.001028
245 159 0.000417
245 70 0.000178
245 72 0.000257
245 261 0.002471
245 73 0.000075
245 262 0.000321
245 75 0.002946
245 263 0.000220
245 264 0.000069
245 265 0.000158
245 79 0.000181
245 80 0.207701
245 171 0.001931
245 83 0.000096
245 266 0.000181
245 85 0.000105
245 174 0.000185
245 175 0.000284
245 86 0.091519
245 87 0.000130
245 177 0.000132
245 88 0.000850
245 267 0.000149
245 229 0.000009
245 181 0.032095
245 268 0.000665
245 90 0.000200
245 91 0.001205
245 92 0.006864
245 186 0.002010
245 269 0.001060
245 188 0.003348
245 95 0.001786
245 270 0.000942
245 96 0.001495
245 271 0.002030
245 97 0.097927
245 191 0.000176
245 272 0.000762
245 194 0.001235
245 273 0.000649
245 100 0.000208
245 102 0.000285
245 274 0.003291
245 275 0.001320
245 203 0.075915
245 276 0.001392
245 240 0.001945
245 277 0.000001
245 278 0.000048
245 279 0.005204
245 212 0.000601
245 106 0.006457
246 245 0.005588
246 46 0.564868
246 47 0.000285
246 49 0.000008
246 51 0.000069
246 371 0.000208
246 54 0.000012
246 55 0.350357
246 252 0.000033
246 143 0.000016
246 57 0.060402
246 150 0.000033
246 372 0.000024
246 65 0.004395
246 154 0.000134
246 68 0.000012
246 111 0.000505
246 76 0.000004
246 77 0.005010
246 78 0.000004
246 350 0.000008
246 82 0.000562
246 373 0.000012
246 83 0.000008
246 87 0.000004
246 374 0.000037
246 90 0.002811
246 96 0.000016
246 272 0.000334
246 194 0.000024
246 98 0.002289
246 375 0.000676
246 104 0.000880
246 376 0.000012
246 106 0.000358
247 245 0.000062
247 593 0.000442
247 146 0.000331
247 150 0.196813
247 62 0.160309
247 74 0.378368
247 77 0.000289
247 80 0.249727
247 169 0.002703
247 88 0.002269
247 665 0.003401
247 355 0.004877
247 873 0.000409
248 245 0.000081
248 46 0.004465
248 62 0.005926
248 74 0.989122
248 164 0.000216
248 165 0.000054
248 82 0.000054
248 230 0.000081
249 44 0.000044
249 245 0.001248
249 338 0.000010
249 125 0.000077
249 46 0.336113
249 48 0.000017
249 49 0.000370
249 51 0.000971
249 133 0.000012
249 379 0.000102
